application_id,timestamp,applicant_age,annual_income,employment_type,employer_name,requested_amount,loan_purpose,loan_purpose_text,id_document_filename,device_id,ip_hash,session_duration_seconds,mouse_movement_events,form_paste_count,applications_from_device_last_24h,applications_from_ip_last_24h,income_employer_consistency_score,identity_consistency_score,is_fraud,fraud_type
bbd05082-a3bd-4a07-96c3-8203911dfd55,2026-06-23 17:45:26,29,36712.26,salaried,Davis-Joseph,23700.0,other,Covering legal fees for an ongoing family matter.,,c37bb119389c8cbe,a4339dcc62cbe757,190,233,0,1,1,0.809,0.724,False,
ecf569ef-4ee5-4a25-92e3-5f084997cd2b,2026-06-23 17:46:47,36,50729.54,salaried,"Cruz, Barnett and Johnson",19000.0,education,Graduate program fees not covered by my employer's assistance plan.,,26aa4b042f389bfb,1cbde737528fcc28,180,104,1,1,1,0.732,0.88,False,
a239c697-64f1-4063-b64c-9839cb962144,2026-06-23 17:51:14,35,41337.79,salaried,"Lane, Maldonado and Griffin",8500.0,education,Tuition for the final year of my part-time accounting degree.,,385cb35e0e25236c,1a98a11c4cb601f1,154,185,1,1,1,0.966,0.64,False,
7a7346b8-9bf4-44b0-8db3-080df00fac08,2026-06-23 18:18:15,46,55502.27,salaried,Garcia PLC,5000.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,b41dcdb5d63cb04c,402a35d3133a6391,173,131,1,1,1,0.471,0.593,False,
173581d9-91b1-4e11-b894-5a2acfb37a67,2026-06-23 18:18:41,66,62254.92,salaried,Mccoy PLC,10400.0,other,Covering legal fees for an ongoing family matter.,,d79bbb61e582fa5f,f93d0e7e8ea7b2c2,232,106,2,1,1,0.456,0.75,False,
f739e1fe-2237-4040-bf6c-fb0aefd9c3b9,2026-06-23 18:20:18,29,42687.78,salaried,Ware-Fuentes,11100.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,ae0a3949a43a07bd,746f1a9d0dd90054,178,241,0,1,1,0.803,0.755,False,
6ef25f35-e382-4b18-b52f-9c79d0b916e0,2026-06-23 18:42:53,36,31683.65,gig_worker,"Beck, Brown and Miles",6000.0,debt_consolidation,Rolling two personal loans and a card balance into a single payment.,,dd5ccac863a4ed15,94bfdcb00f3a21c0,238,159,0,1,1,0.899,0.716,False,
0e3373f4-ab43-4641-8b0f-cc8c8f6cddf0,2026-06-23 18:53:02,37,27975.6,self_employed,"Lane, Maldonado and Griffin",10600.0,education,Covering my daughter's first-semester tuition and textbooks.,,fe41cbcb2328816a,502a817aa4088582,138,162,0,1,1,0.946,0.854,False,
9b8825fa-0c01-40d2-b4d5-06e51c9911c0,2026-06-23 18:53:55,46,42592.95,salaried,Jones PLC,21600.0,other,Emergency repairs after a pipe burst in the basement.,,3617578d150a4ba6,ba1fdc356ede7922,129,144,3,1,1,0.832,0.608,False,
cd0fe4b3-7705-4525-85a6-7b94c1542169,2026-06-23 18:55:30,45,42699.15,salaried,Hale and Sons,9400.0,debt_consolidation,Refinancing card debt at a lower rate to stop the interest snowballing.,,bcd6a5676e317120,2f805ef9cd023bab,287,171,1,1,1,0.709,0.887,False,
0a15a9af-ed57-4376-8b78-06260d492d72,2026-06-23 18:56:43,18,87959.47,self_employed,Golden-Blair,26900.0,education,Paying for a nursing certification course and the exam fees.,,47bacec7d916dbf5,ffcc65f23cd39297,149,150,1,1,1,0.643,0.729,False,
d2bc76d9-894c-467a-baaf-b1641cbe3fa2,2026-06-23 18:57:06,30,26551.23,gig_worker,"Garrison, Roberts and Thomas",3700.0,business,Stocking inventory ahead of the holiday retail season.,,8831f01d0c91edfa,d8393df6cf7404e6,122,229,0,1,1,0.674,0.747,False,
f9bee24b-b7ee-4885-9223-d310076cef67,2026-06-23 18:58:07,44,85749.27,gig_worker,Rodgers Group,50000.0,business,Working capital to cover payroll through a slow quarter.,,a7c662319abf4ce9,462c0b979f4c3277,182,124,0,1,1,0.872,0.882,False,
7fa9b145-d1c2-40ee-9657-1830e2eca4ea,2026-06-23 19:13:18,32,25936.06,gig_worker,Rodgers Group,3400.0,home_improvement,The kitchen still has original 1980s wiring and needs a full rewire.,,4a42e7ae3f74f21a,d26f9520fd659f10,201,157,1,1,1,0.927,0.716,False,
500f4292-a229-48c2-8367-d1d918ca7dfa,2026-06-23 19:29:30,38,24397.84,salaried,"Garrison, Roberts and Thomas",2900.0,debt_consolidation,Consolidating three credit cards into one fixed monthly payment.,,7cd893d5e0de652f,a910298e2426bce8,138,127,0,1,1,0.733,0.935,False,
05b6c4ef-9e12-48dc-9c31-9f9eb0374ae8,2026-06-23 19:36:33,27,31823.0,gig_worker,"Barnes, Sherman and Hernandez",5900.0,home_improvement,Adding a second bathroom now that both kids are teenagers.,,732a5f52c808c3a7,46fbb94b0ba6b0cb,234,123,0,1,1,0.756,0.737,False,
40a7069e-b33a-4c30-b41e-2fa27ca134b5,2026-06-23 19:37:11,45,60852.65,self_employed,Waters-Owens,20100.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,id_40a7069eb33a.png,bf0019c9c9c789aa,85d67e6920aa2c11,129,101,0,1,1,0.463,0.856,False,
37e6ebfd-b772-420e-878d-70ae8dc7300b,2026-06-23 19:38:41,39,42747.76,self_employed,Cherry Inc,17200.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,3c8336f1cc0a1212,15c4274ff136f86c,142,171,2,1,1,0.563,0.791,False,
6b554eaa-cfa4-4e8d-8b62-d5288123399b,2026-06-23 19:54:41,33,184603.83,salaried,"Beck, Brown and Miles",50000.0,education,Paying for a nursing certification course and the exam fees.,,9f2bcee9bf34d4bd,47dd8be8778ba7fd,138,119,3,1,1,0.643,0.756,False,
e5bb9e17-d274-4cc7-acbe-364d3c313909,2026-06-23 19:58:53,38,33053.66,salaried,Kelly-Carr,6700.0,home_improvement,Replacing the roof before the winter rains get in.,,dc6de1774b4ec02f,a1adeadc5e66e26a,162,210,1,1,1,0.903,0.849,False,
a9fe3df1-629c-4685-84fa-595aa9fadbb6,2026-06-23 20:13:42,29,25366.94,gig_worker,"Lane, Maldonado and Griffin",1700.0,debt_consolidation,Rolling two personal loans and a card balance into a single payment.,,99aa627c0cb24ce4,6cea5ad63ce25cd7,206,271,0,1,1,0.838,0.84,False,
b6b7222d-1e02-46e0-ba41-3687c6c9a697,2026-06-23 20:23:44,30,29770.59,salaried,Peterson-Bell,5500.0,home_improvement,Repairing storm damage to the back deck and the fence line.,,45cbe89378f540f8,1f7bf9256ee6601c,198,151,0,1,1,0.789,0.605,False,
146d1dc7-fcc8-46e3-bf6d-ce61d2319abe,2026-06-23 20:28:25,24,41665.15,salaried,Brown-Tate,16500.0,business,Buying a second delivery van to keep up with customer orders.,id_146d1dc7fcc8.png,a493a94bba25c7f6,6e6b6fc1a419f620,45,7,7,1,1,0.564,0.857,True,session_anomaly
e2f73e49-4d9d-4f63-a1f2-f4d1b8e75f6e,2026-06-23 20:30:50,38,33302.73,gig_worker,Duran PLC,12200.0,business,Upgrading the point-of-sale system across both storefronts.,,fd2a7e9c8816d257,117ee4a187a631d3,192,300,0,1,1,0.905,0.924,False,
81338dcd-74ba-482f-9412-5319608c4df5,2026-06-23 20:33:00,18,41648.83,salaried,Mccoy PLC,17700.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,43c7bdda53023476,67b5243170de5c41,101,142,0,1,1,0.816,0.898,False,
3a89952a-6f2b-41c3-a18c-2776b6d4bc5d,2026-06-23 20:33:15,32,42852.84,self_employed,"Knight, Benton and Vaughn",5200.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,84eac346c2287d78,c6e950837d33d89c,123,140,0,1,1,0.876,0.741,False,
22587c23-8ba4-440a-9cbd-fac799439693,2026-06-23 20:42:32,35,101339.06,salaried,Barnes LLC,22600.0,medical,Need to cover my mother's cataract surgery not covered by insurance.,id_22587c238ba4.png,b9f82da8f0399aae,11742ebfb5b48d1a,196,166,1,1,1,0.891,0.589,False,
9f0732f5-b80e-4fc7-8d17-03d21624ac46,2026-06-23 20:46:18,39,77392.49,salaried,"Brown, Harris and Becker",12800.0,debt_consolidation,Consolidating three credit cards into one fixed monthly payment.,,d78c23e28a5b7003,6cce7cf7433f2af4,250,216,1,1,1,0.99,0.872,False,
26cb2ab3-9eba-445f-89c7-be951f183aff,2026-06-23 20:53:00,33,70815.66,salaried,"Lewis, Miller and Barnes",25200.0,debt_consolidation,Rolling two personal loans and a card balance into a single payment.,,c9e1bedf54b18584,3c5262fab20deeaf,224,83,0,1,1,0.773,0.817,False,
376c4eda-7639-4ad6-a266-8f0d0449126a,2026-06-23 20:55:40,42,81056.87,salaried,Waters-Owens,50000.0,education,Graduate program fees not covered by my employer's assistance plan.,,34a6770747b7393b,0da758a2dbd89af4,395,140,1,1,1,0.808,0.736,False,
1da14e7f-59df-4b6c-9b0f-50d7c9eb9d11,2026-06-23 21:02:40,45,58739.65,salaried,Hale and Sons,8900.0,business,Working capital to cover payroll through a slow quarter.,,1a5bb6c964f115dd,3d36f2696e2d6343,215,124,1,1,1,0.583,0.77,False,
cc1c64a9-a223-4645-b289-b96b56c83074,2026-06-23 21:05:59,36,28146.78,salaried,Lam-Deleon,8500.0,education,Covering my daughter's first-semester tuition and textbooks.,id_cc1c64a9a223.png,d07e35e8b20362c7,8b7ca2948dcb8b03,267,189,1,1,1,0.906,0.673,False,
cfcc01f7-726a-4c69-944b-c266027c65a3,2026-06-23 21:10:05,37,15000.0,salaried,Davis Group,1800.0,other,Covering legal fees for an ongoing family matter.,id_cfcc01f7726a.png,a82c464d11730f45,1ce3fa2cc1960424,219,92,3,1,1,0.841,0.934,False,
52ae0c97-3095-408d-9bd3-50f33181d0ea,2026-06-23 21:17:19,56,21963.93,self_employed,"Barnes, Sherman and Hernandez",3300.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,4f7346f4c396408b,d0a844537be3238e,129,79,0,1,1,0.578,0.719,False,
caf314eb-4a17-45f6-b586-d87657a51176,2026-06-23 21:33:40,45,78461.2,salaried,Cherry Inc,24900.0,medical,Paying for physical therapy sessions my plan stopped covering.,,a71730d55aeae0af,8af9041ce57ba97c,242,238,1,1,1,0.373,0.99,False,
0c8f2d7d-0a5d-4b72-9dad-b8411dbb0c9d,2026-06-23 21:57:34,33,17296.96,salaried,Riley-Bryant,5000.0,business,Purchasing commercial baking equipment for the shop.,,1ec7ad809f75dda4,f5fce0c85955bed2,175,118,2,1,1,0.808,0.599,False,
34e9740a-3905-479a-8207-2074090f80a4,2026-06-23 22:00:24,30,103482.17,self_employed,Lam-Deleon,49200.0,home_improvement,The kitchen still has original 1980s wiring and needs a full rewire.,,3efc37f4e96bf9bb,50abcc5b10895362,156,50,1,1,1,0.656,0.907,False,
293111d1-b060-4b65-949d-c3a6c133459e,2026-06-23 22:07:27,40,42779.13,salaried,Andrews PLC,5500.0,business,Fitting out a small studio space for my design practice.,,085467f81403fe77,e5eeeb2be872ac94,536,8,0,1,1,0.547,0.605,False,
5cac1daa-a9e8-49f8-a8fa-ad263e05a27b,2026-06-23 22:32:28,28,23985.74,gig_worker,Lynch-Jones,8000.0,other,Funeral expenses for my father earlier this year.,,4e2a0a51dca910ab,34693f814121f82f,328,188,0,1,1,0.764,0.84,False,
48a6b87d-319e-4d05-a789-e992827c0026,2026-06-23 22:44:51,50,65467.25,salaried,Diaz Inc,28100.0,medical,Out-of-pocket costs for my son's orthodontic treatment.,,abeb645b8c904dbe,286724fc333d9d8f,253,148,0,1,1,0.659,0.608,False,
0901bf4a-749a-4fdf-983b-da918f1c6cf7,2026-06-23 23:08:28,27,21038.48,salaried,Lynch-Jones,8800.0,medical,Out-of-pocket costs for my son's orthodontic treatment.,,2b7d92e959d6cd2a,ccb36b1d0cd1fe34,289,96,1,1,1,0.94,0.682,False,
3ff8eead-3dc2-424e-9960-67a14ebe2ca4,2026-06-23 23:12:25,32,54632.65,salaried,"Lewis, Miller and Barnes",9300.0,medical,Dental implants after an accident; insurance covers only a fraction.,,eff58c6efa409e95,e84ae4759ebe4c52,113,201,3,1,1,0.787,0.745,False,
a558d1d3-0751-4d94-acb9-7a87849f99e2,2026-06-23 23:37:49,38,31029.18,salaried,Olson Group,2000.0,debt_consolidation,Refinancing card debt at a lower rate to stop the interest snowballing.,,0d0d3fec7703b695,c32518f7f53a94ac,191,183,0,1,1,0.801,0.87,False,
eacb2c84-1722-4274-93dc-aeac91af98d6,2026-06-23 23:51:45,26,59707.54,salaried,Duncan PLC,16400.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,f95deca04f84e3e0,d2eefa2dd971dba4,48,96,4,1,1,0.555,0.154,True,velocity_attack
9e6fcc39-3b39-403c-bb4e-6cf965000e85,2026-06-24 00:07:35,26,63663.93,salaried,Duncan PLC,19200.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,id_9e6fcc393b39.png,b1dd85b9166cc6e2,d2eefa2dd971dba4,123,60,3,1,2,0.979,0.521,True,velocity_attack
283a0229-42fe-4a34-b6fe-4633289ff5bc,2026-06-24 00:15:46,28,58941.8,salaried,Duncan PLC,25500.0,education,Paying for a nursing certification course and the exam fees.,id_283a022942fe.png,84937b44d1cd18cf,d2eefa2dd971dba4,185,124,4,1,3,0.843,0.613,True,velocity_attack
b7d5308e-35bb-40ff-9125-ffe54dde3724,2026-06-24 01:08:42,28,59482.62,salaried,Duncan PLC,11900.0,business,Fitting out a small studio space for my design practice.,,389645881de68997,d2eefa2dd971dba4,34,53,1,1,4,0.583,0.502,True,velocity_attack
74eb3398-f18e-42b8-989d-eef52e9453d3,2026-06-24 01:08:58,27,58551.71,salaried,Duncan PLC,14000.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,d10ef571ff378f48,d2eefa2dd971dba4,128,88,3,1,5,0.571,0.38,True,velocity_attack
6501b635-d6df-4e23-80f6-820d0cc18c12,2026-06-24 01:19:22,47,35332.28,salaried,Barnes LLC,3900.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,c8531e760b3434ef,f2052b982c1d0f33,157,170,1,1,1,0.78,0.809,False,
53ac0665-5cc5-4ad9-85be-0124dd8a7e84,2026-06-24 02:41:45,40,30819.75,salaried,Cole PLC,9900.0,business,Stocking inventory ahead of the holiday retail season.,,bc4f05fb1d545355,d1cc02f900c2d888,176,159,1,1,1,0.566,0.94,False,
6f0ef43c-2db0-4f4d-8dc7-0cbcb9cd7f0a,2026-06-24 03:30:18,32,47065.63,salaried,Ray Group,16900.0,business,Purchasing commercial baking equipment for the shop.,,d307b393d037fec4,d53cf9dbff500cba,177,196,2,1,1,0.804,0.848,False,
15b54a03-d4aa-43ea-856a-7c4702b8f392,2026-06-24 06:15:34,27,33154.54,self_employed,Waters-Owens,4700.0,business,Working capital to cover payroll through a slow quarter.,,22fc5e5f665e4915,766faff19a0ac02a,138,160,0,1,1,0.708,0.741,False,
c872c6d5-4c4f-410e-8364-8096dca1086e,2026-06-24 06:36:36,39,22789.42,self_employed,"Clements, Pena and Singh",1800.0,business,Fitting out a small studio space for my design practice.,,0358c6f74c3454ea,635e97ccd06e3bb4,116,284,0,1,1,0.579,0.948,False,
a60d4353-1c82-4faa-83b3-35e74052df9f,2026-06-24 06:47:43,24,79198.83,salaried,Hernandez Ltd,25400.0,medical,Covering the deductible for a knee replacement scheduled next month.,,7b9f0f84ea270a1f,5f539cd8e21abd51,302,124,0,1,1,0.733,0.915,False,
f0dc3bcd-4e09-4d3d-891a-20b2d9f878c6,2026-06-24 07:12:50,37,85090.36,salaried,Lee and Sons,4200.0,home_improvement,Repairing storm damage to the back deck and the fence line.,id_f0dc3bcd4e09.png,c33dfc92a5d47c4a,d01f445879c0b90a,248,138,1,1,1,0.538,0.747,False,
efb3c7a4-ad96-4fc6-b99e-130d353f4017,2026-06-24 07:37:05,18,51153.02,salaried,Riley-Bryant,7700.0,home_improvement,Adding a second bathroom now that both kids are teenagers.,,83fc03fed8742106,247d1250d868a18f,222,111,2,1,1,0.773,0.771,False,
2fdf68f9-3c16-4572-8c67-1a39b1d83d5d,2026-06-24 07:50:39,24,111948.48,gig_worker,Jones PLC,50000.0,other,Emergency repairs after a pipe burst in the basement.,,1514d01db7b25946,25b1dcc83723baa8,405,119,1,1,1,0.872,0.897,False,
5369d7a6-8eb6-4d7a-82a4-418108ab632c,2026-06-24 08:12:23,31,84150.56,salaried,Peterson-Bell,16900.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,40b325a73914788b,16aea35ceae0589d,55,175,1,1,1,0.848,0.937,False,
51166df6-cf60-4b8d-9433-14c125e4e216,2026-06-24 08:19:07,54,26685.3,self_employed,Rosario-Hernandez,4900.0,medical,Covering the deductible for a knee replacement scheduled next month.,,46d0f5f4d6fcbf4d,c84ef2454e20756c,97,180,3,1,1,0.439,0.603,False,
1c38916f-5143-44e7-9c70-3680f28ce06b,2026-06-24 08:25:32,35,74898.94,gig_worker,Davis-Joseph,5700.0,debt_consolidation,Rolling two personal loans and a card balance into a single payment.,,938f5b8238d7365a,0cd0eaa1b17168cf,112,188,2,1,1,0.922,0.984,False,
b7235a25-1b2b-4346-88e2-93d5d539a151,2026-06-24 08:38:22,31,68932.86,salaried,Waters-Owens,28900.0,other,Emergency repairs after a pipe burst in the basement.,,4a23d51390f4fc55,a22ee4004c0cfec6,116,137,0,1,1,0.672,0.7,False,
68f217a0-dfe8-4a08-b15b-539e3891b4bf,2026-06-24 09:01:25,25,52564.52,self_employed,Diaz Inc,14800.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,9fcd633c77f7a5b9,eabcda71fdd89bd6,167,118,1,1,1,0.747,0.71,False,
746ee231-4857-4d69-9995-7031cc5b5997,2026-06-24 09:02:35,27,57189.98,salaried,"Lane, Maldonado and Griffin",19100.0,other,Relocating across the state for a new job starting next month.,,87d579517c9d9543,6b59a1794f369bc6,175,206,1,1,1,0.765,0.625,False,
0eaed365-b20f-4f5a-a6eb-6cef8cbdafb1,2026-06-24 09:04:20,30,101321.09,salaried,Davis-Joseph,15200.0,home_improvement,Insulating the attic and replacing the drafty front windows.,,b8d77b446feb1f3e,9036031b48b5ec0d,236,86,1,1,1,0.917,0.601,False,
97585fc1-fff0-4c5c-8574-be0a6614c6eb,2026-06-24 09:07:23,41,26240.11,gig_worker,Gould-Foster,10300.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,db2c5e07efc3c782,4a6eac4acb039892,73,186,0,1,1,0.811,0.542,False,
efcf04ca-8bd4-4095-82e2-9d5c271b00b5,2026-06-24 09:11:10,49,50548.25,salaried,Hale and Sons,21300.0,medical,Dental implants after an accident; insurance covers only a fraction.,,ec42d213abbf2bf7,d5c5fb3416a7b2f4,161,166,0,1,1,0.738,0.631,False,
0476d594-1453-45bd-9b56-64f0e7c0de56,2026-06-24 09:15:02,41,104890.56,salaried,Lee and Sons,10400.0,education,Tuition for the final year of my part-time accounting degree.,,f8034a1b14226414,b9aea3e4b7e788c4,169,149,3,1,1,0.909,0.735,False,
a69dc52a-1349-4656-8431-57f704b81a71,2026-06-24 09:19:55,43,48128.21,gig_worker,Mccoy PLC,6300.0,medical,Out-of-pocket costs for my son's orthodontic treatment.,,807315cb7bfdc631,175eb0824fb82ed9,153,258,2,1,1,0.94,0.859,False,
fb175f7e-6b62-4ba5-b4a9-89eba7f4b279,2026-06-24 09:24:12,47,47641.21,salaried,Duran PLC,21200.0,home_improvement,The kitchen still has original 1980s wiring and needs a full rewire.,,88e17d23db2660f4,6aa34b540203969c,218,221,9,1,1,0.498,0.674,False,
fcf622ae-4633-4c81-9f62-4017976fab6c,2026-06-24 09:28:51,36,61414.06,self_employed,Lynch-Jones,12500.0,other,Moving costs and a security deposit for a new apartment.,,63f1b09000a75c39,f1bac017283a25ac,248,180,2,1,1,0.744,0.487,False,
ad888798-ce78-4552-9503-743a0333b249,2026-06-24 09:30:05,37,28571.61,gig_worker,Lee and Sons,10900.0,home_improvement,Furnace finally died and we need a new heating system installed.,,d01f6b454a4920a3,049e03927319b9ef,165,175,0,1,1,0.548,0.851,False,
a1229d9f-2b4a-4274-aa7e-ec2a38b8a96f,2026-06-24 09:34:57,38,25636.47,salaried,Hale and Sons,10600.0,debt_consolidation,Refinancing card debt at a lower rate to stop the interest snowballing.,id_a1229d9f2b4a.png,1e8e312b2ed58f9d,fdc9751b86ae2d73,286,216,2,1,1,0.902,0.83,False,
e8bc1043-f056-4c0e-ac64-ba8c169448ca,2026-06-24 09:47:27,43,39187.98,salaried,Serrano Inc,3800.0,education,Tuition for the final year of my part-time accounting degree.,,13cbb0ed36d0735e,946bd02a9f2f66b1,252,297,1,1,1,0.759,0.815,False,
2161b76b-0585-419f-b1b9-ea5c838a2b80,2026-06-24 09:52:11,39,45832.98,salaried,Hernandez Ltd,22000.0,education,Enrolling in a six-month software bootcamp to change careers.,,c57bf21b6e751eea,217d74f646d38bcb,161,256,1,1,1,0.716,0.825,False,
83b33f3f-eec9-41fe-aed3-7f15a04d1006,2026-06-24 09:53:38,24,33928.19,unemployed,NOT_EMPLOYED,6800.0,debt_consolidation,Combining my outstanding debts so I only track one due date.,,a619f93ceda39bf3,945d1ea1b062a856,201,239,0,1,1,0.929,0.32,False,
6c570067-9a6b-4025-8111-e12c69608032,2026-06-24 10:08:23,35,113538.35,salaried,"Barnes, Sherman and Hernandez",22200.0,business,Working capital to cover payroll through a slow quarter.,,e1c1d8ecb4fa8919,10939df1ba7b23a3,59,123,1,1,1,0.693,0.724,False,
04430690-c288-45ba-9399-96d80de8ee20,2026-06-24 10:10:16,41,15000.0,unemployed,NOT_EMPLOYED,4400.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,243e66e0adc58208,bc4b790444cfc099,189,300,0,1,1,0.87,0.809,False,
3d145509-6a50-4ec2-a94d-3d6ce2464564,2026-06-24 10:18:59,49,25490.11,gig_worker,Davis Group,11600.0,other,Covering legal fees for an ongoing family matter.,,be2d3c109d65def7,c182ecd61971d04d,96,273,1,1,1,0.444,0.93,False,
ef8ce6cd-3573-4ec2-abf1-7b0b2256d0ea,2026-06-24 10:47:02,20,65626.81,salaried,Martin-Peterson,13200.0,debt_consolidation,Consolidating three credit cards into one fixed monthly payment.,,7349bd3db72658c8,c04f4a23dc3409a2,156,151,1,1,1,0.801,0.831,False,
b78cbafe-f60b-44c0-bb4b-f9b8669f49f2,2026-06-24 10:47:48,30,70254.55,salaried,Lam-Deleon,35400.0,debt_consolidation,Rolling two personal loans and a card balance into a single payment.,,528a3d95ef2e8240,c27444f73b82f889,127,116,7,1,1,0.756,0.554,False,
91497c36-1724-432a-bcb3-517a6d628dab,2026-06-24 10:54:28,18,66368.86,salaried,Rangel-Crawford,25700.0,home_improvement,Furnace finally died and we need a new heating system installed.,,edb03067ed8237f7,c35c53f6f9334929,150,62,2,1,1,0.845,0.652,False,
dddc0b6a-ebf5-47e9-9155-20ef301711d9,2026-06-24 10:57:22,37,34683.01,salaried,"Beck, Brown and Miles",7200.0,debt_consolidation,Refinancing card debt at a lower rate to stop the interest snowballing.,,ad4ff1128f6b8bfc,5650ebd2fb905dd8,181,184,2,1,1,0.703,0.77,False,
b31bc767-5545-4604-a58a-4c2d900536c5,2026-06-24 11:23:17,25,82159.35,self_employed,Martin-Peterson,5800.0,home_improvement,Insulating the attic and replacing the drafty front windows.,,4e9f6abb27bfc335,0c28eefa63b79e87,214,85,1,1,1,0.878,0.747,False,
2e99d162-7111-4ea3-a1f0-3c6f1a7d6f08,2026-06-24 11:23:35,18,27810.81,self_employed,Cherry Inc,2200.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,3131f595552ddf91,b813eba16ca4d490,121,209,0,1,1,0.553,0.75,False,
acd95a90-bd8c-4364-8cee-0e7905f68fd1,2026-06-24 11:32:19,46,31300.0,salaried,Smith PLC,11700.0,home_improvement,Insulating the attic and replacing the drafty front windows.,id_acd95a90bd8c.png,6892d7ef10391fb6,31dd81821bd49729,266,179,0,1,1,0.871,0.943,False,
c63700ec-5095-467a-8f06-64d46d085baf,2026-06-24 11:40:29,50,71252.93,gig_worker,"Ramirez, Perry and Howard",30600.0,debt_consolidation,Consolidating three credit cards into one fixed monthly payment.,,5012379a9f644b67,e869eeff9f01f435,207,218,6,1,1,0.043,0.831,True,income_mismatch
87a10391-d8e7-4e5a-a5dd-b49bfec5f9a2,2026-06-24 11:42:37,46,44083.76,self_employed,Mccoy PLC,12100.0,business,Stocking inventory ahead of the holiday retail season.,,3ceff356b500b8ec,a2c7c925e15f82ed,205,129,2,1,1,0.575,0.639,False,
cbc954d0-824c-424c-bd95-2b0cc4165ea3,2026-06-24 11:43:24,29,44823.81,salaried,Baker Inc,16400.0,debt_consolidation,Refinancing card debt at a lower rate to stop the interest snowballing.,,b8536c47d6830208,ad0752f2b395d62b,152,54,0,1,1,0.946,0.919,False,
80ced353-630c-49c9-a752-8c6f9a8669ab,2026-06-24 11:44:52,21,29542.12,gig_worker,Duffy Group,12800.0,home_improvement,Replacing the roof before the winter rains get in.,,e6d5af7af54ad6cb,d9814ebd4d1c2046,139,282,1,1,1,0.683,0.782,False,
b00e9c55-2ee2-46db-abf4-c7f077f1740b,2026-06-24 11:44:59,40,31664.67,unemployed,NOT_EMPLOYED,7700.0,home_improvement,Insulating the attic and replacing the drafty front windows.,,5ddf1ba5f070666c,505e1b3408fa03e8,166,205,1,1,1,0.678,0.769,False,
eb76646a-57f5-4ae8-9e7d-856449e6fa63,2026-06-24 11:52:59,18,42723.8,salaried,Hale and Sons,3400.0,home_improvement,Repairing storm damage to the back deck and the fence line.,,1231964feac60413,7e46784b1738aef2,204,142,2,1,1,0.741,0.494,False,
3613161a-02f1-4510-8e79-21e80d41db8b,2026-06-24 12:03:08,18,50546.24,salaried,Lee and Sons,3000.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,4f3adcf4c8bcd2ab,97d927f351124718,131,187,3,1,1,0.931,0.877,False,
b47b26ac-ca47-4b38-bb47-52cacda6f9ec,2026-06-24 12:03:55,47,26889.13,unemployed,NOT_EMPLOYED,7000.0,home_improvement,Furnace finally died and we need a new heating system installed.,,6ec5c1c1d26c771c,20973dd6fa3f05c9,39,174,0,1,1,0.816,0.741,False,
7686068d-fd98-427d-b948-43bfc0ac0e04,2026-06-24 12:10:33,45,32591.09,salaried,Smith PLC,4100.0,debt_consolidation,Need to clear revolving balances before the promotional rate expires.,,afacfcf13859403a,ef84b2430bf92b51,131,62,0,1,1,0.449,0.669,False,
1bf3a744-9f16-4ccd-bd87-f4037dd2437b,2026-06-24 12:13:06,30,42383.26,salaried,"Barnes, Sherman and Hernandez",11600.0,business,Buying a second delivery van to keep up with customer orders.,,5e845388bfab3762,c4fe80521537e2ba,149,176,0,1,1,0.931,0.265,False,
68ccd70b-ce87-415a-9054-25a17702437b,2026-06-24 12:17:02,27,50770.71,gig_worker,Lynch-Jones,18600.0,business,Working capital to cover payroll through a slow quarter.,,3e264a004536f004,59bece013296e39e,266,133,1,1,1,0.427,0.633,False,
e360c04d-850a-4768-b03d-213dbcff8bb6,2026-06-24 12:26:23,37,67471.71,salaried,Kelly-Carr,13800.0,business,Stocking inventory ahead of the holiday retail season.,,a4b9019a7b0e9a98,3263edac1b27cc78,256,137,1,1,1,0.717,0.507,False,
cfad7176-5f05-4a5a-b232-ef2ff9a5b954,2026-06-24 12:27:30,42,82753.91,salaried,Peterson-Bell,22200.0,debt_consolidation,Paying off high-interest store cards that got away from me last year.,,d191afcdbed5c4eb,26beab3ef8f07c2e,94,212,0,1,1,0.806,0.605,False,
157d09d0-4172-4d11-90f7-b5de1ffede55,2026-06-24 12:27:58,29,17709.86,salaried,Diaz Inc,1500.0,medical,Out-of-pocket costs for my son's orthodontic treatment.,,51e1dbfde70f4fe5,2ff15b445df998fa,64,130,0,1,1,0.793,0.684,False,
